created_date,borough,count
2024-06-16,BRONX,8
2024-06-16,BROOKLYN,26
2024-06-16,MANHATTAN,10
2024-06-16,QUEENS,12
2024-06-16,STATEN ISLAND,2
2024-06-17,BRONX,14
2024-06-17,BROOKLYN,46
2024-06-17,MANHATTAN,24
2024-06-17,QUEENS,27
2024-06-17,STATEN ISLAND,3
2024-06-18,BRONX,12
2024-06-18,BROOKLYN,35
2024-06-18,MANHATTAN,20
2024-06-18,QUEENS,20
2024-06-18,STATEN ISLAND,5
2024-06-19,BRONX,6
2024-06-19,BROOKLYN,38
2024-06-19,MANHATTAN,16
2024-06-19,QUEENS,10
2024-06-20,BRONX,17
2024-06-20,BROOKLYN,26
2024-06-20,MANHATTAN,18
2024-06-20,QUEENS,16
2024-06-20,STATEN ISLAND,5
2024-06-21,BRONX,10
2024-06-21,BROOKLYN,30
2024-06-21,MANHATTAN,13
2024-06-21,QUEENS,23
2024-06-21,STATEN ISLAND,3
2024-06-22,BRONX,7
2024-06-22,BROOKLYN,20
2024-06-22,MANHATTAN,16
2024-06-22,QUEENS,6
2024-06-22,STATEN ISLAND,2
2024-06-23,BRONX,9
2024-06-23,BROOKLYN,31
2024-06-23,MANHATTAN,8
2024-06-23,QUEENS,10
2024-06-24,BRONX,15
2024-06-24,BROOKLYN,45
2024-06-24,MANHATTAN,23
2024-06-24,QUEENS,17
2024-06-24,STATEN ISLAND,4
2024-06-25,BRONX,21
2024-06-25,BROOKLYN,33
2024-06-25,MANHATTAN,19
2024-06-25,QUEENS,16
2024-06-25,STATEN ISLAND,1
2024-06-26,BRONX,11
2024-06-26,BROOKLYN,30
2024-06-26,MANHATTAN,18
2024-06-26,QUEENS,15
2024-06-26,STATEN ISLAND,2
2024-06-27,BRONX,16
2024-06-27,BROOKLYN,35
2024-06-27,MANHATTAN,12
2024-06-27,QUEENS,19
2024-06-27,STATEN ISLAND,3
2024-06-28,BRONX,12
2024-06-28,BROOKLYN,16
2024-06-28,MANHATTAN,19
2024-06-28,QUEENS,18
2024-06-28,STATEN ISLAND,5
2024-06-29,BRONX,10
2024-06-29,BROOKLYN,26
2024-06-29,MANHATTAN,7
2024-06-29,QUEENS,10
2024-06-29,STATEN ISLAND,3
2024-06-30,BRONX,3
2024-06-30,BROOKLYN,36
2024-06-30,MANHATTAN,11
2024-06-30,QUEENS,10
2024-06-30,STATEN ISLAND,2
2024-07-01,BRONX,9
2024-07-01,BROOKLYN,31
2024-07-01,MANHATTAN,24
2024-07-01,QUEENS,13
2024-07-01,STATEN ISLAND,2
2024-07-02,BRONX,11
2024-07-02,BROOKLYN,38
2024-07-02,MANHATTAN,20
2024-07-02,QUEENS,16
2024-07-02,STATEN ISLAND,3
2024-07-03,BRONX,7
2024-07-03,BROOKLYN,35
2024-07-03,MANHATTAN,22
2024-07-03,QUEENS,15
2024-07-03,STATEN ISLAND,3
2024-07-04,BRONX,10
2024-07-04,BROOKLYN,22
2024-07-04,MANHATTAN,9
2024-07-04,QUEENS,8
2024-07-05,BRONX,9
2024-07-05,BROOKLYN,22
2024-07-05,MANHATTAN,22
2024-07-05,QUEENS,9
2024-07-05,STATEN ISLAND,1
2024-07-06,BRONX,4
2024-07-06,BROOKLYN,24
2024-07-06,MANHATTAN,10
2024-07-06,QUEENS,9
2024-07-06,STATEN ISLAND,3
2024-07-07,BRONX,12
2024-07-07,BROOKLYN,24
2024-07-07,MANHATTAN,13
2024-07-07,QUEENS,14
2024-07-08,BRONX,15
2024-07-08,BROOKLYN,39
2024-07-08,MANHATTAN,24
2024-07-08,QUEENS,26
2024-07-08,STATEN ISLAND,7
2024-07-09,BRONX,12
2024-07-09,BROOKLYN,49
2024-07-09,MANHATTAN,32
2024-07-09,QUEENS,20
2024-07-09,STATEN ISLAND,2
2024-07-10,BRONX,12
2024-07-10,BROOKLYN,32
2024-07-10,MANHATTAN,26
2024-07-10,QUEENS,18
2024-07-10,STATEN ISLAND,3
2024-07-11,BRONX,10
2024-07-11,BROOKLYN,45
2024-07-11,MANHATTAN,21
2024-07-11,QUEENS,28
2024-07-11,STATEN ISLAND,2
2024-07-12,BRONX,16
2024-07-12,BROOKLYN,31
2024-07-12,MANHATTAN,15
2024-07-12,QUEENS,18
2024-07-12,STATEN ISLAND,2
2024-07-13,BRONX,10
2024-07-13,BROOKLYN,22
2024-07-13,MANHATTAN,12
2024-07-13,QUEENS,10
2024-07-13,STATEN ISLAND,3
2024-07-14,BRONX,2
2024-07-14,BROOKLYN,32
2024-07-14,MANHATTAN,22
2024-07-14,QUEENS,14
2024-07-15,BRONX,14
2024-07-15,BROOKLYN,45
2024-07-15,MANHATTAN,20
2024-07-15,QUEENS,25
2024-07-15,STATEN ISLAND,2
2024-07-16,BRONX,12
2024-07-16,BROOKLYN,30
2024-07-16,MANHATTAN,20
2024-07-16,QUEENS,18
2024-07-16,STATEN ISLAND,6
2024-07-17,BRONX,12
2024-07-17,BROOKLYN,36
2024-07-17,MANHATTAN,20
2024-07-17,QUEENS,16
2024-07-17,STATEN ISLAND,6
2024-07-18,BRONX,14
2024-07-18,BROOKLYN,40
2024-07-18,MANHATTAN,24
2024-07-18,QUEENS,19
2024-07-18,STATEN ISLAND,4
2024-07-19,BRONX,6
2024-07-19,BROOKLYN,26
2024-07-19,MANHATTAN,23
2024-07-19,QUEENS,12
2024-07-19,STATEN ISLAND,3
2024-07-20,BRONX,10
2024-07-20,BROOKLYN,20
2024-07-20,MANHATTAN,19
2024-07-20,QUEENS,18
2024-07-20,STATEN ISLAND,2
2024-07-21,BRONX,4
2024-07-21,BROOKLYN,20
2024-07-21,MANHATTAN,17
2024-07-21,QUEENS,14
2024-07-21,STATEN ISLAND,4
2024-07-22,BRONX,10
2024-07-22,BROOKLYN,42
2024-07-22,MANHATTAN,31
2024-07-22,QUEENS,23
2024-07-22,STATEN ISLAND,2
2024-07-23,BRONX,20
2024-07-23,BROOKLYN,28
2024-07-23,MANHATTAN,23
2024-07-23,QUEENS,15
2024-07-23,STATEN ISLAND,2
2024-07-24,BRONX,11
2024-07-24,BROOKLYN,42
2024-07-24,MANHATTAN,24
2024-07-24,QUEENS,32
2024-07-24,STATEN ISLAND,9
2024-07-25,BRONX,11
2024-07-25,BROOKLYN,53
2024-07-25,MANHATTAN,33
2024-07-25,QUEENS,20
2024-07-25,STATEN ISLAND,3
2024-07-26,BRONX,9
2024-07-26,BROOKLYN,37
2024-07-26,MANHATTAN,21
2024-07-26,QUEENS,19
2024-07-26,STATEN ISLAND,5
2024-07-27,BRONX,13
2024-07-27,BROOKLYN,32
2024-07-27,MANHATTAN,18
2024-07-27,QUEENS,21
2024-07-27,STATEN ISLAND,1
2024-07-28,BRONX,12
2024-07-28,BROOKLYN,34
2024-07-28,MANHATTAN,23
2024-07-28,QUEENS,23
2024-07-28,STATEN ISLAND,1
2024-07-29,BRONX,25
2024-07-29,BROOKLYN,52
2024-07-29,MANHATTAN,27
2024-07-29,QUEENS,21
2024-07-29,STATEN ISLAND,4
2024-07-30,BRONX,26
2024-07-30,BROOKLYN,47
2024-07-30,MANHATTAN,23
2024-07-30,QUEENS,29
2024-07-30,STATEN ISLAND,4
2024-07-31,BRONX,13
2024-07-31,BROOKLYN,39
2024-07-31,MANHATTAN,23
2024-07-31,QUEENS,18
2024-07-31,STATEN ISLAND,2
2024-08-01,BRONX,17
2024-08-01,BROOKLYN,44
2024-08-01,MANHATTAN,25
2024-08-01,QUEENS,16
2024-08-01,STATEN ISLAND,6
2024-08-02,BRONX,11
2024-08-02,BROOKLYN,50
2024-08-02,MANHATTAN,12
2024-08-02,QUEENS,12
2024-08-02,STATEN ISLAND,2
2024-08-03,BRONX,3
2024-08-03,BROOKLYN,14
2024-08-03,MANHATTAN,11
2024-08-03,QUEENS,19
2024-08-03,STATEN ISLAND,1
2024-08-04,BRONX,7
2024-08-04,BROOKLYN,18
2024-08-04,MANHATTAN,29
2024-08-04,QUEENS,8
2024-08-04,STATEN ISLAND,3
2024-08-05,BRONX,11
2024-08-05,BROOKLYN,50
2024-08-05,MANHATTAN,17
2024-08-05,QUEENS,21
2024-08-05,STATEN ISLAND,8
2024-08-06,BRONX,18
2024-08-06,BROOKLYN,39
2024-08-06,MANHATTAN,19
2024-08-06,QUEENS,18
2024-08-07,BRONX,15
2024-08-07,BROOKLYN,29
2024-08-07,MANHATTAN,20
2024-08-07,QUEENS,17
2024-08-07,STATEN ISLAND,2
2024-08-08,BRONX,19
2024-08-08,BROOKLYN,18
2024-08-08,MANHATTAN,15
2024-08-08,QUEENS,19
2024-08-08,STATEN ISLAND,1
2024-08-09,BRONX,8
2024-08-09,BROOKLYN,29
2024-08-09,MANHATTAN,16
2024-08-09,QUEENS,36
2024-08-09,STATEN ISLAND,4
2024-08-10,BRONX,11
2024-08-10,BROOKLYN,12
2024-08-10,MANHATTAN,14
2024-08-10,QUEENS,12
2024-08-11,BRONX,10
2024-08-11,BROOKLYN,23
2024-08-11,MANHATTAN,16
2024-08-11,QUEENS,11
2024-08-11,STATEN ISLAND,3
2024-08-12,BRONX,9
2024-08-12,BROOKLYN,22
2024-08-12,MANHATTAN,22
2024-08-12,QUEENS,29
2024-08-12,STATEN ISLAND,6
2024-08-13,BRONX,16
2024-08-13,BROOKLYN,43
2024-08-13,MANHATTAN,16
2024-08-13,QUEENS,16
2024-08-13,STATEN ISLAND,3
2024-08-14,BRONX,8
2024-08-14,BROOKLYN,35
2024-08-14,MANHATTAN,22
2024-08-14,QUEENS,24
2024-08-14,STATEN ISLAND,4
2024-08-15,BRONX,15
2024-08-15,BROOKLYN,38
2024-08-15,MANHATTAN,25
2024-08-15,QUEENS,26
2024-08-16,BRONX,10
2024-08-16,BROOKLYN,26
2024-08-16,MANHATTAN,17
2024-08-16,QUEENS,17
2024-08-16,STATEN ISLAND,3
2024-08-17,BRONX,3
2024-08-17,BROOKLYN,26
2024-08-17,MANHATTAN,14
2024-08-17,QUEENS,11
2024-08-17,STATEN ISLAND,2
2024-08-18,BRONX,5
2024-08-18,BROOKLYN,19
2024-08-18,MANHATTAN,25
2024-08-18,QUEENS,6
2024-08-19,BRONX,18
2024-08-19,BROOKLYN,49
2024-08-19,MANHATTAN,23
2024-08-19,QUEENS,25
2024-08-19,STATEN ISLAND,7
2024-08-20,BRONX,12
2024-08-20,BROOKLYN,35
2024-08-20,MANHATTAN,19
2024-08-20,QUEENS,27
2024-08-20,STATEN ISLAND,6
2024-08-21,BRONX,14
2024-08-21,BROOKLYN,39
2024-08-21,MANHATTAN,25
2024-08-21,QUEENS,23
2024-08-21,STATEN ISLAND,4
2024-08-22,BRONX,11
2024-08-22,BROOKLYN,34
2024-08-22,MANHATTAN,18
2024-08-22,QUEENS,15
2024-08-22,STATEN ISLAND,4
2024-08-23,BRONX,9
2024-08-23,BROOKLYN,26
2024-08-23,MANHATTAN,24
2024-08-23,QUEENS,25
2024-08-23,STATEN ISLAND,4
2024-08-24,BRONX,13
2024-08-24,BROOKLYN,26
2024-08-24,MANHATTAN,12
2024-08-24,QUEENS,15
2024-08-25,BRONX,8
2024-08-25,BROOKLYN,28
2024-08-25,MANHATTAN,18
2024-08-25,QUEENS,10
2024-08-25,STATEN ISLAND,1
2024-08-26,BRONX,19
2024-08-26,BROOKLYN,57
2024-08-26,MANHATTAN,28
2024-08-26,QUEENS,17
2024-08-26,STATEN ISLAND,2
2024-08-27,BRONX,14
2024-08-27,BROOKLYN,51
2024-08-27,MANHATTAN,22
2024-08-27,QUEENS,22
2024-08-27,STATEN ISLAND,6
2024-08-28,BRONX,14
2024-08-28,BROOKLYN,35
2024-08-28,MANHATTAN,30
2024-08-28,QUEENS,22
2024-08-28,STATEN ISLAND,3
2024-08-29,BRONX,15
2024-08-29,BROOKLYN,26
2024-08-29,MANHATTAN,22
2024-08-29,QUEENS,18
2024-08-29,STATEN ISLAND,5
2024-08-30,BRONX,7
2024-08-30,BROOKLYN,33
2024-08-30,MANHATTAN,14
2024-08-30,QUEENS,20
2024-08-30,STATEN ISLAND,6
2024-08-31,BRONX,9
2024-08-31,BROOKLYN,30
2024-08-31,MANHATTAN,15
2024-08-31,QUEENS,21
2024-08-31,STATEN ISLAND,2
2024-09-01,BRONX,7
2024-09-01,BROOKLYN,28
2024-09-01,MANHATTAN,20
2024-09-01,QUEENS,14
2024-09-01,STATEN ISLAND,4
2024-09-02,BRONX,6
2024-09-02,BROOKLYN,15
2024-09-02,MANHATTAN,18
2024-09-02,QUEENS,16
2024-09-02,STATEN ISLAND,2
2024-09-03,BRONX,15
2024-09-03,BROOKLYN,37
2024-09-03,MANHATTAN,26
2024-09-03,QUEENS,14
2024-09-03,STATEN ISLAND,6
2024-09-04,BRONX,9
2024-09-04,BROOKLYN,33
2024-09-04,MANHATTAN,16
2024-09-04,QUEENS,20
2024-09-04,STATEN ISLAND,3
2024-09-05,BRONX,13
2024-09-05,BROOKLYN,45
2024-09-05,MANHATTAN,22
2024-09-05,QUEENS,15
2024-09-05,STATEN ISLAND,2
2024-09-06,BRONX,15
2024-09-06,BROOKLYN,35
2024-09-06,MANHATTAN,17
2024-09-06,QUEENS,17
2024-09-06,STATEN ISLAND,5
2024-09-07,BRONX,11
2024-09-07,BROOKLYN,19
2024-09-07,MANHATTAN,14
2024-09-07,QUEENS,10
2024-09-07,STATEN ISLAND,1
2024-09-08,BRONX,8
2024-09-08,BROOKLYN,33
2024-09-08,MANHATTAN,19
2024-09-08,QUEENS,20
2024-09-08,STATEN ISLAND,1
2024-09-09,BRONX,8
2024-09-09,BROOKLYN,40
2024-09-09,MANHATTAN,19
2024-09-09,QUEENS,20
2024-09-09,STATEN ISLAND,1
2024-09-10,BRONX,13
2024-09-10,BROOKLYN,34
2024-09-10,MANHATTAN,19
2024-09-10,QUEENS,18
2024-09-10,STATEN ISLAND,3
2024-09-11,BRONX,13
2024-09-11,BROOKLYN,26
2024-09-11,MANHATTAN,12
2024-09-11,QUEENS,14
2024-09-12,BRONX,21
2024-09-12,BROOKLYN,44
2024-09-12,MANHATTAN,18
2024-09-12,QUEENS,17
2024-09-12,STATEN ISLAND,3
2024-09-13,BRONX,13
2024-09-13,BROOKLYN,39
2024-09-13,MANHATTAN,22
2024-09-13,QUEENS,21
2024-09-13,STATEN ISLAND,1
2024-09-14,BRONX,11
2024-09-14,BROOKLYN,26
2024-09-14,MANHATTAN,6
2024-09-14,QUEENS,15
2024-09-15,BRONX,7
2024-09-15,BROOKLYN,38
2024-09-15,MANHATTAN,18
2024-09-15,QUEENS,5
2024-09-15,STATEN ISLAND,2
2024-09-16,BRONX,15
2024-09-16,BROOKLYN,42
2024-09-16,MANHATTAN,21
2024-09-16,QUEENS,14
2024-09-16,STATEN ISLAND,1
2024-09-17,BRONX,14
2024-09-17,BROOKLYN,34
2024-09-17,MANHATTAN,17
2024-09-17,QUEENS,19
2024-09-17,STATEN ISLAND,1
2024-09-18,BRONX,17
2024-09-18,BROOKLYN,48
2024-09-18,MANHATTAN,24
2024-09-18,QUEENS,26
2024-09-18,STATEN ISLAND,4
2024-09-19,BRONX,15
2024-09-19,BROOKLYN,41
2024-09-19,MANHATTAN,22
2024-09-19,QUEENS,25
2024-09-19,STATEN ISLAND,5
2024-09-20,BRONX,13
2024-09-20,BROOKLYN,28
2024-09-20,MANHATTAN,20
2024-09-20,QUEENS,13
2024-09-21,BRONX,8
2024-09-21,BROOKLYN,19
2024-09-21,MANHATTAN,11
2024-09-21,QUEENS,9
2024-09-21,STATEN ISLAND,1
2024-09-22,BRONX,9
2024-09-22,BROOKLYN,17
2024-09-22,MANHATTAN,16
2024-09-22,QUEENS,11
2024-09-22,STATEN ISLAND,4
2024-09-23,BRONX,17
2024-09-23,BROOKLYN,41
2024-09-23,MANHATTAN,18
2024-09-23,QUEENS,17
2024-09-23,STATEN ISLAND,1
2024-09-24,BRONX,19
2024-09-24,BROOKLYN,38
2024-09-24,MANHATTAN,18
2024-09-24,QUEENS,21
2024-09-24,STATEN ISLAND,4
2024-09-25,BRONX,13
2024-09-25,BROOKLYN,43
2024-09-25,MANHATTAN,14
2024-09-25,QUEENS,13
2024-09-25,STATEN ISLAND,2
2024-09-26,BRONX,22
2024-09-26,BROOKLYN,31
2024-09-26,MANHATTAN,32
2024-09-26,QUEENS,14
2024-09-26,STATEN ISLAND,2
2024-09-27,BRONX,16
2024-09-27,BROOKLYN,21
2024-09-27,MANHATTAN,25
2024-09-27,QUEENS,15
2024-09-27,STATEN ISLAND,2
2024-09-28,BRONX,6
2024-09-28,BROOKLYN,19
2024-09-28,MANHATTAN,9
2024-09-28,QUEENS,7
2024-09-29,BRONX,7
2024-09-29,BROOKLYN,25
2024-09-29,MANHATTAN,14
2024-09-29,QUEENS,13
2024-09-29,STATEN ISLAND,3
2024-09-30,BRONX,10
2024-09-30,BROOKLYN,38
2024-09-30,MANHATTAN,32
2024-09-30,QUEENS,24
2024-09-30,STATEN ISLAND,4
2024-10-01,BRONX,17
2024-10-01,BROOKLYN,27
2024-10-01,MANHATTAN,26
2024-10-01,QUEENS,16
2024-10-01,STATEN ISLAND,2
2024-10-02,BRONX,17
2024-10-02,BROOKLYN,42
2024-10-02,MANHATTAN,18
2024-10-02,QUEENS,25
2024-10-02,STATEN ISLAND,1
2024-10-03,BRONX,9
2024-10-03,BROOKLYN,40
2024-10-03,MANHATTAN,15
2024-10-03,QUEENS,22
2024-10-03,STATEN ISLAND,1
2024-10-04,BRONX,15
2024-10-04,BROOKLYN,27
2024-10-04,MANHATTAN,23
2024-10-04,QUEENS,15
2024-10-05,BRONX,9
2024-10-05,BROOKLYN,18
2024-10-05,MANHATTAN,12
2024-10-05,QUEENS,13
2024-10-05,STATEN ISLAND,3
2024-10-06,BRONX,6
2024-10-06,BROOKLYN,26
2024-10-06,MANHATTAN,13
2024-10-06,QUEENS,14
2024-10-06,STATEN ISLAND,1
2024-10-07,BRONX,14
2024-10-07,BROOKLYN,29
2024-10-07,MANHATTAN,26
2024-10-07,QUEENS,19
2024-10-08,BRONX,12
2024-10-08,BROOKLYN,27
2024-10-08,MANHATTAN,16
2024-10-08,QUEENS,12
2024-10-08,STATEN ISLAND,1
2024-10-09,BRONX,11
2024-10-09,BROOKLYN,28
2024-10-09,MANHATTAN,22
2024-10-09,QUEENS,12
2024-10-09,STATEN ISLAND,1
2024-10-10,BRONX,9
2024-10-10,BROOKLYN,27
2024-10-10,MANHATTAN,17
2024-10-10,QUEENS,8
2024-10-11,BRONX,7
2024-10-11,BROOKLYN,25
2024-10-11,MANHATTAN,22
2024-10-11,QUEENS,13
2024-10-11,STATEN ISLAND,1
2024-10-12,BRONX,7
2024-10-12,BROOKLYN,13
2024-10-12,MANHATTAN,12
2024-10-12,QUEENS,8
2024-10-12,STATEN ISLAND,1
2024-10-13,BRONX,5
2024-10-13,BROOKLYN,35
2024-10-13,MANHATTAN,22
2024-10-13,QUEENS,10
2024-10-13,STATEN ISLAND,1
2024-10-14,BRONX,10
2024-10-14,BROOKLYN,30
2024-10-14,MANHATTAN,22
2024-10-14,QUEENS,11
2024-10-14,STATEN ISLAND,1
2024-10-15,BRONX,12
2024-10-15,BROOKLYN,19
2024-10-15,MANHATTAN,10
2024-10-15,QUEENS,11
2024-10-15,STATEN ISLAND,1
2024-10-16,BRONX,17
2024-10-16,BROOKLYN,18
2024-10-16,MANHATTAN,24
2024-10-16,QUEENS,20
2024-10-16,STATEN ISLAND,3
2024-10-17,BRONX,6
2024-10-17,BROOKLYN,26
2024-10-17,MANHATTAN,13
2024-10-17,QUEENS,9
2024-10-17,STATEN ISLAND,3
2024-10-18,BRONX,15
2024-10-18,BROOKLYN,17
2024-10-18,MANHATTAN,15
2024-10-18,QUEENS,11
2024-10-18,STATEN ISLAND,1
2024-10-19,BRONX,10
2024-10-19,BROOKLYN,16
2024-10-19,MANHATTAN,14
2024-10-19,QUEENS,10
2024-10-20,BRONX,7
2024-10-20,BROOKLYN,22
2024-10-20,MANHATTAN,9
2024-10-20,QUEENS,11
2024-10-20,STATEN ISLAND,2
2024-10-21,BRONX,14
2024-10-21,BROOKLYN,26
2024-10-21,MANHATTAN,22
2024-10-21,QUEENS,9
2024-10-22,BRONX,10
2024-10-22,BROOKLYN,27
2024-10-22,MANHATTAN,24
2024-10-22,QUEENS,16
2024-10-22,STATEN ISLAND,3
2024-10-23,BRONX,8
2024-10-23,BROOKLYN,21
2024-10-23,MANHATTAN,14
2024-10-23,QUEENS,10
2024-10-23,STATEN ISLAND,2
2024-10-24,BRONX,16
2024-10-24,BROOKLYN,28
2024-10-24,MANHATTAN,23
2024-10-24,QUEENS,15
2024-10-24,STATEN ISLAND,3
2024-10-25,BRONX,8
2024-10-25,BROOKLYN,20
2024-10-25,MANHATTAN,16
2024-10-25,QUEENS,7
2024-10-26,BRONX,10
2024-10-26,BROOKLYN,13
2024-10-26,MANHATTAN,10
2024-10-26,QUEENS,4
2024-10-27,BRONX,8
2024-10-27,BROOKLYN,28
2024-10-27,MANHATTAN,18
2024-10-27,QUEENS,9
2024-10-27,STATEN ISLAND,1
2024-10-28,BRONX,13
2024-10-28,BROOKLYN,35
2024-10-28,MANHATTAN,18
2024-10-28,QUEENS,12
2024-10-28,STATEN ISLAND,4
2024-10-29,BRONX,11
2024-10-29,BROOKLYN,24
2024-10-29,MANHATTAN,10
2024-10-29,QUEENS,10
2024-10-29,STATEN ISLAND,1
2024-10-30,BRONX,16
2024-10-30,BROOKLYN,27
2024-10-30,MANHATTAN,20
2024-10-30,QUEENS,5
2024-10-30,STATEN ISLAND,3
2024-10-31,BRONX,9
2024-10-31,BROOKLYN,23
2024-10-31,MANHATTAN,24
2024-10-31,QUEENS,5
2024-10-31,STATEN ISLAND,1
2024-11-01,BRONX,8
2024-11-01,BROOKLYN,21
2024-11-01,MANHATTAN,22
2024-11-01,QUEENS,16
2024-11-01,STATEN ISLAND,1
2024-11-02,BRONX,6
2024-11-02,BROOKLYN,17
2024-11-02,MANHATTAN,9
2024-11-02,QUEENS,10
2024-11-03,BRONX,6
2024-11-03,BROOKLYN,15
2024-11-03,MANHATTAN,14
2024-11-03,QUEENS,11
2024-11-04,BRONX,16
2024-11-04,BROOKLYN,36
2024-11-04,MANHATTAN,9
2024-11-04,QUEENS,14
2024-11-04,STATEN ISLAND,2
2024-11-05,BRONX,13
2024-11-05,BROOKLYN,20
2024-11-05,MANHATTAN,17
2024-11-05,QUEENS,10
2024-11-05,STATEN ISLAND,1
2024-11-06,BRONX,8
2024-11-06,BROOKLYN,16
2024-11-06,MANHATTAN,18
2024-11-06,QUEENS,9
2024-11-06,STATEN ISLAND,2
2024-11-07,BRONX,6
2024-11-07,BROOKLYN,30
2024-11-07,MANHATTAN,15
2024-11-07,QUEENS,12
2024-11-07,STATEN ISLAND,2
2024-11-08,BRONX,5
2024-11-08,BROOKLYN,18
2024-11-08,MANHATTAN,7
2024-11-08,QUEENS,11
2024-11-08,STATEN ISLAND,1
2024-11-09,BRONX,6
2024-11-09,BROOKLYN,16
2024-11-09,MANHATTAN,15
2024-11-09,QUEENS,15
2024-11-09,STATEN ISLAND,3
2024-11-10,BRONX,5
2024-11-10,BROOKLYN,20
2024-11-10,MANHATTAN,14
2024-11-10,QUEENS,6
2024-11-10,STATEN ISLAND,1
2024-11-11,BRONX,6
2024-11-11,BROOKLYN,31
2024-11-11,MANHATTAN,13
2024-11-11,QUEENS,7
2024-11-11,STATEN ISLAND,1
2024-11-12,BRONX,10
2024-11-12,BROOKLYN,31
2024-11-12,MANHATTAN,14
2024-11-12,QUEENS,13
2024-11-12,STATEN ISLAND,1
2024-11-13,BRONX,16
2024-11-13,BROOKLYN,27
2024-11-13,MANHATTAN,17
2024-11-13,QUEENS,12
2024-11-13,STATEN ISLAND,4
2024-11-14,BRONX,13
2024-11-14,BROOKLYN,17
2024-11-14,MANHATTAN,12
2024-11-14,QUEENS,9
2024-11-14,STATEN ISLAND,1
2024-11-15,BRONX,6
2024-11-15,BROOKLYN,23
2024-11-15,MANHATTAN,13
2024-11-15,QUEENS,8
2024-11-16,BRONX,2
2024-11-16,BROOKLYN,12
2024-11-16,MANHATTAN,15
2024-11-16,QUEENS,9
2024-11-16,STATEN ISLAND,2
2024-11-17,BRONX,9
2024-11-17,BROOKLYN,18
2024-11-17,MANHATTAN,13
2024-11-17,QUEENS,3
2024-11-17,STATEN ISLAND,1
2024-11-18,BRONX,12
2024-11-18,BROOKLYN,23
2024-11-18,MANHATTAN,17
2024-11-18,QUEENS,13
2024-11-18,STATEN ISLAND,3
2024-11-19,BRONX,20
2024-11-19,BROOKLYN,21
2024-11-19,MANHATTAN,18
2024-11-19,QUEENS,9
2024-11-20,BRONX,11
2024-11-20,BROOKLYN,23
2024-11-20,MANHATTAN,9
2024-11-20,QUEENS,5
2024-11-20,STATEN ISLAND,2
2024-11-21,BRONX,11
2024-11-21,BROOKLYN,32
2024-11-21,MANHATTAN,16
2024-11-21,QUEENS,7
2024-11-21,STATEN ISLAND,1
2024-11-22,BRONX,8
2024-11-22,BROOKLYN,12
2024-11-22,MANHATTAN,16
2024-11-22,QUEENS,9
2024-11-23,BRONX,4
2024-11-23,BROOKLYN,8
2024-11-23,MANHATTAN,8
2024-11-23,QUEENS,2
2024-11-23,STATEN ISLAND,1
2024-11-24,BRONX,5
2024-11-24,BROOKLYN,11
2024-11-24,MANHATTAN,12
2024-11-24,QUEENS,7
2024-11-25,BRONX,8
2024-11-25,BROOKLYN,22
2024-11-25,MANHATTAN,17
2024-11-25,QUEENS,5
2024-11-25,STATEN ISLAND,1
2024-11-26,BRONX,11
2024-11-26,BROOKLYN,23
2024-11-26,MANHATTAN,13
2024-11-26,QUEENS,6
2024-11-27,BRONX,7
2024-11-27,BROOKLYN,7
2024-11-27,MANHATTAN,16
2024-11-27,QUEENS,4
2024-11-27,STATEN ISLAND,2
2024-11-28,BRONX,2
2024-11-28,BROOKLYN,12
2024-11-28,MANHATTAN,5
2024-11-28,QUEENS,4
2024-11-28,STATEN ISLAND,1
2024-11-29,BRONX,7
2024-11-29,BROOKLYN,14
2024-11-29,MANHATTAN,9
2024-11-29,QUEENS,10
2024-11-30,BRONX,4
2024-11-30,BROOKLYN,11
2024-11-30,MANHATTAN,10
2024-11-30,QUEENS,4
2024-11-30,STATEN ISLAND,2
2024-12-01,BRONX,5
2024-12-01,BROOKLYN,11
2024-12-01,MANHATTAN,10
2024-12-01,QUEENS,2
2024-12-01,STATEN ISLAND,2
2024-12-02,BRONX,8
2024-12-02,BROOKLYN,19
2024-12-02,MANHATTAN,7
2024-12-02,QUEENS,7
2024-12-03,BRONX,7
2024-12-03,BROOKLYN,24
2024-12-03,MANHATTAN,12
2024-12-03,QUEENS,7
2024-12-04,BRONX,12
2024-12-04,BROOKLYN,19
2024-12-04,MANHATTAN,11
2024-12-04,QUEENS,4
2024-12-05,BRONX,7
2024-12-05,BROOKLYN,14
2024-12-05,MANHATTAN,7
2024-12-05,QUEENS,5
2024-12-05,STATEN ISLAND,1
2024-12-06,BRONX,5
2024-12-06,BROOKLYN,12
2024-12-06,MANHATTAN,12
2024-12-06,QUEENS,4
2024-12-07,BRONX,2
2024-12-07,BROOKLYN,10
2024-12-07,MANHATTAN,11
2024-12-07,QUEENS,2
2024-12-08,BRONX,7
2024-12-08,BROOKLYN,8
2024-12-08,MANHATTAN,12
2024-12-08,QUEENS,1
2024-12-09,BRONX,8
2024-12-09,BROOKLYN,12
2024-12-09,MANHATTAN,12
2024-12-09,QUEENS,6
2024-12-09,STATEN ISLAND,1
2024-12-10,BRONX,6
2024-12-10,BROOKLYN,20
2024-12-10,MANHATTAN,12
2024-12-10,QUEENS,6
2024-12-10,STATEN ISLAND,1
2024-12-11,BRONX,7
2024-12-11,BROOKLYN,19
2024-12-11,MANHATTAN,17
